number,region,comps_attended,sigs_attended,worlds_qual,trueskill,trueskill_ranking,opr,dpr,ccwm,ap_per_match,awp_per_match,wp_per_match,drive_score,auto_score
7518D,Pennsylvania,5,0,False,20.7,2629.0,12.1,13.2,-1.1,2.1,0.11,1.0,46.0,28.0
8114A,Pennsylvania,3,0,False,16.0,7504.0,6.5,15.1,-8.6,1.9,0.1,0.8,41.0,15.0
8637A,Pennsylvania,5,0,False,18.2,5141.0,16.8,10.0,6.8,3.1,0.11,1.1,36.0,19.0
8637D,Pennsylvania,3,0,False,15.9,7599.0,6.4,17.5,-11.1,2.4,0.1,0.7,28.0,3.0
23184A,Pennsylvania,9,1,False,19.7,3601.0,10.0,11.2,-1.2,2.7,0.11,1.1,42.0,17.0
23184C,Pennsylvania,8,1,False,17.5,5947.0,4.6,14.3,-9.7,2.1,0.02,0.6,27.0,5.0
23184D,Pennsylvania,6,0,False,19.3,3976.0,7.7,9.1,-1.4,1.5,0.05,0.8,32.0,0.0
41819B,Pennsylvania,3,0,False,18.8,4503.0,11.7,14.1,-2.4,2.6,0.23,1.3,30.0,3.0
45525A,Pennsylvania,5,0,False,21.7,1822.0,11.7,7.5,4.2,3.1,0.2,1.6,37.0,25.0
45525C,Pennsylvania,6,1,False,17.9,5478.0,5.0,10.5,-5.5,2.5,0.05,0.7,28.0,5.0
46779A,Pennsylvania,5,0,False,17.1,6385.0,5.8,11.4,-5.6,2.5,0.0,0.7,30.0,15.0
46779B,Pennsylvania,6,0,False,18.8,4503.0,9.6,11.7,-2.1,2.9,0.12,1.0,34.0,16.0
30029B,North Dakota,8,1,True,26.6,54.0,20.2,3.8,16.4,4.2,0.14,1.8,50.0,31.0
58072B,North Dakota,5,0,False,21.0,2371.0,11.2,5.8,5.4,3.5,0.0,1.3,27.0,0.0
58072D,North Dakota,6,1,False,21.4,2059.0,8.2,8.1,0.1,3.0,0.0,1.1,29.0,7.0
58072J,North Dakota,5,0,False,18.3,5032.0,4.5,8.7,-4.3,3.0,0.0,0.9,10.0,0.0
76151A,North Dakota,4,0,False,17.4,6052.0,2.4,9.2,-6.8,2.1,0.0,0.6,20.0,0.0
76151H,North Dakota,4,0,False,18.0,5344.0,1.3,11.5,-10.2,2.3,0.0,0.6,15.0,5.0
96671A,North Dakota,8,1,True,24.0,566.0,12.5,7.9,4.7,3.2,0.04,1.3,38.0,12.0
96671E,North Dakota,6,1,False,20.7,2629.0,10.4,9.7,0.7,2.8,0.06,0.9,45.0,24.0
96671G,North Dakota,6,1,False,21.1,2288.0,9.2,7.3,2.0,3.1,0.02,1.2,25.0,13.0
96671S,North Dakota,4,0,False,17.0,6492.0,3.3,11.6,-8.4,2.2,0.03,0.8,7.0,0.0
96671V,North Dakota,7,1,True,23.9,611.0,13.4,5.7,7.6,4.1,0.08,1.4,37.0,14.0
40A,New Hampshire,4,1,False,20.6,2734.0,12.8,11.6,1.1,3.1,0.03,1.1,35.0,12.0
134F,New Hampshire,8,0,False,19.9,3397.0,6.9,8.6,-1.7,2.6,0.0,1.0,30.0,0.0
134K,New Hampshire,9,0,False,18.4,4926.0,4.4,9.4,-5.1,2.3,0.0,0.7,29.0,3.0
241B,New Hampshire,6,0,False,21.6,1885.0,11.9,4.9,7.0,3.8,0.05,1.4,37.0,0.0
241C,New Hampshire,6,0,False,22.4,1363.0,10.2,10.0,0.2,2.5,0.03,1.2,34.0,3.0
241E,New Hampshire,6,0,False,21.9,1688.0,12.1,6.2,5.9,4.1,0.15,1.6,36.0,17.0
241H,New Hampshire,6,0,False,20.6,2734.0,8.7,8.4,0.3,3.2,0.08,1.3,30.0,0.0
241J,New Hampshire,6,0,False,20.5,2838.0,6.5,11.0,-4.5,3.0,0.03,1.0,24.0,0.0
603B,New Hampshire,14,1,True,24.4,446.0,11.8,7.1,4.8,3.4,0.07,1.5,41.0,21.0
603C,New Hampshire,7,0,False,18.6,4715.0,4.3,11.2,-7.0,1.9,0.0,0.5,26.0,5.0
603K,New Hampshire,12,1,False,19.0,4293.0,3.3,8.0,-4.8,2.7,0.0,0.8,20.0,0.0
603S,New Hampshire,12,1,False,22.0,1618.0,7.0,7.5,-0.5,3.2,0.01,1.2,38.0,8.0
3042H,Vermont,5,0,False,20.5,2838.0,11.6,10.0,1.6,3.4,0.06,1.2,34.0,19.0
3042R,Vermont,6,0,False,21.0,2371.0,9.5,7.7,1.7,2.8,0.02,1.2,34.0,3.0
3042U,Vermont,5,0,False,16.1,7412.0,3.9,10.7,-6.8,2.2,0.0,0.6,34.0,3.0
3773C,New Hampshire,5,0,False,18.9,4403.0,6.0,9.1,-3.0,2.6,0.03,0.7,27.0,20.0
3773P,New Hampshire,8,1,True,23.6,730.0,15.9,9.4,6.5,3.6,0.04,1.3,50.0,37.0
3773Y,New Hampshire,5,0,False,16.7,6828.0,3.5,12.0,-8.4,2.2,0.06,0.6,20.0,0.0
4886A,Vermont,8,0,False,20.6,2734.0,7.3,8.2,-0.8,2.5,0.04,1.0,37.0,25.0
4886S,Vermont,12,1,True,27.1,26.0,19.4,5.8,13.6,4.0,0.22,1.9,49.0,36.0
4886W,Vermont,8,0,False,24.3,477.0,16.5,6.4,10.1,3.8,0.12,1.6,46.0,8.0
4886X,Vermont,8,0,False,20.9,2458.0,9.3,8.0,1.3,2.9,0.0,1.2,26.0,0.0
4886Y,Vermont,9,0,True,24.7,368.0,15.7,7.2,8.5,3.9,0.13,1.4,49.0,34.0
5106B,New Hampshire,5,0,False,19.7,3601.0,7.2,10.3,-3.1,3.5,0.03,1.1,24.0,9.0
6447A,Vermont,2,0,False,14.3,9041.0,6.3,14.8,-8.5,2.6,0.12,0.8,29.0,8.0
20858A,New Hampshire,4,0,False,20.8,2544.0,15.2,6.3,8.9,4.7,0.11,1.4,36.0,12.0
20858B,New Hampshire,4,0,False,18.4,4926.0,9.2,11.2,-2.0,2.8,0.07,1.0,23.0,10.0
20858C,New Hampshire,3,0,False,19.7,3601.0,5.7,6.4,-0.6,2.3,0.0,1.3,19.0,3.0
20858D,New Hampshire,3,0,False,16.6,6924.0,8.2,16.3,-8.2,1.9,0.05,0.4,27.0,3.0
77275A,New Hampshire,8,1,False,21.9,1688.0,9.4,9.1,0.3,2.5,0.04,1.3,37.0,8.0
77275B,New Hampshire,8,1,True,24.3,477.0,15.4,8.2,7.2,3.1,0.06,1.3,47.0,19.0
77275C,New Hampshire,8,1,False,22.0,1618.0,10.9,5.9,5.0,3.2,0.02,1.4,42.0,14.0
77275D,New Hampshire,8,0,False,19.9,3397.0,3.4,9.4,-6.0,2.5,0.02,0.9,23.0,5.0
77275H,New Hampshire,6,0,False,17.9,5478.0,5.4,12.9,-7.5,2.2,0.0,0.7,28.0,0.0
99119B,New Hampshire,8,0,False,19.2,4071.0,2.6,8.5,-5.9,2.4,0.02,0.9,20.0,0.0
99212G,New Hampshire,6,0,False,22.4,1363.0,14.1,6.4,7.7,3.4,0.07,1.3,40.0,6.0
94M,Florida,4,1,False,22.9,1042.0,12.5,12.1,0.3,1.9,0.0,1.2,33.0,17.0
94R,Florida,4,0,False,19.6,3703.0,11.8,12.9,-1.1,2.3,0.04,1.0,29.0,25.0
94S,Florida,6,0,False,20.7,2629.0,7.6,9.0,-1.4,3.0,0.0,1.0,21.0,8.0
94T,Florida,4,0,False,16.0,7504.0,3.5,9.9,-6.4,2.1,0.04,0.4,25.0,16.0
94V,Florida,4,0,False,17.9,5478.0,9.3,10.7,-1.4,3.1,0.1,1.3,40.0,21.0
94Z,Florida,6,0,True,19.3,3976.0,9.1,12.8,-3.6,3.1,0.09,1.1,30.0,22.0
360X,Florida,14,5,True,27.3,18.0,21.0,10.0,11.0,4.6,0.54,2.3,56.0,46.0
503A,Florida,7,0,False,20.1,3207.0,11.8,14.1,-2.2,2.1,0.16,1.1,39.0,22.0
4154E,Florida,6,1,False,22.8,1104.0,17.2,11.2,6.0,2.9,0.12,1.3,54.0,24.0
4154R,Florida,8,0,True,24.9,312.0,18.3,5.9,12.4,3.7,0.24,1.8,50.0,46.0
4154S,Florida,7,1,True,22.7,1176.0,14.6,13.4,1.1,3.5,0.38,1.6,45.0,45.0
4154V,Florida,5,0,False,24.6,390.0,16.5,10.2,6.3,4.3,0.5,2.0,38.0,36.0
4330N,Florida,9,0,False,21.9,1688.0,11.8,9.6,2.2,2.4,0.11,1.2,37.0,15.0
6293X,Florida,8,0,True,23.3,854.0,18.7,8.3,10.4,3.6,0.29,1.9,51.0,25.0
6293Z,Florida,5,0,False,19.2,4071.0,7.0,15.7,-8.8,2.0,0.17,0.8,35.0,3.0
7121A,Florida,8,0,False,22.6,1250.0,13.3,9.7,3.6,3.1,0.21,1.4,47.0,30.0
7121B,Florida,11,0,True,26.2,96.0,19.0,6.9,12.1,4.4,0.65,2.3,48.0,40.0
7121E,Florida,7,0,False,22.9,1042.0,15.9,11.3,4.6,3.8,0.31,1.6,38.0,25.0
7121F,Florida,9,0,False,24.5,413.0,17.1,11.3,5.8,3.1,0.25,1.8,44.0,35.0
8336Z,Florida,5,0,False,18.2,5141.0,7.2,11.6,-4.4,2.2,0.09,0.8,46.0,14.0
10101F,Florida,4,0,False,18.9,4403.0,6.7,13.4,-6.7,1.7,0.15,1.2,41.0,19.0
10101P,Florida,5,0,False,19.9,3397.0,13.9,11.5,2.4,3.1,0.19,1.1,41.0,16.0
11342A,Florida,9,0,False,21.1,2288.0,11.9,13.9,-2.0,3.1,0.26,1.4,39.0,23.0
11342B,Florida,10,0,False,23.8,654.0,14.7,11.4,3.2,3.8,0.4,1.6,53.0,42.0
11342C,Florida,9,0,False,22.1,1546.0,13.7,13.9,-0.3,3.4,0.33,1.4,39.0,29.0
11342D,Florida,7,0,False,20.2,3106.0,12.6,13.0,-0.3,3.3,0.19,1.2,45.0,0.0
18019B,Florida,7,0,False,20.1,3207.0,10.1,12.3,-2.2,2.7,0.21,1.0,44.0,32.0
18019C,Florida,10,0,True,23.2,895.0,14.1,6.3,7.8,4.1,0.26,1.8,48.0,33.0
18019D,Florida,8,0,False,22.4,1363.0,12.9,9.9,3.0,3.1,0.06,1.1,45.0,35.0
33418A,Florida,8,0,False,18.8,4503.0,10.2,14.0,-3.8,2.4,0.1,0.9,50.0,38.0
33418X,Florida,9,0,True,22.1,1546.0,13.3,9.7,3.6,4.0,0.18,1.5,54.0,51.0
33418Y,Florida,6,0,False,18.5,4820.0,7.8,15.0,-7.2,2.1,0.16,0.8,37.0,24.0
34532A,Florida,4,0,False,21.0,2371.0,18.2,9.9,8.3,4.5,0.3,1.8,48.0,36.0
34532J,Florida,5,0,False,21.0,2371.0,15.8,9.7,6.0,4.1,0.28,1.5,39.0,0.0
39792B,Florida,9,0,False,19.5,3781.0,10.9,11.7,-0.8,3.4,0.31,1.3,39.0,41.0
39792C,Florida,7,0,False,22.0,1618.0,12.4,9.7,2.7,3.2,0.25,1.6,45.0,26.0
39792D,Florida,6,0,False,20.3,3012.0,12.1,14.7,-2.5,2.4,0.18,1.1,52.0,36.0
39792E,Florida,8,0,False,21.8,1761.0,12.6,10.7,2.0,2.3,0.15,1.2,50.0,17.0
50810A,Florida,8,0,False,20.8,2544.0,12.2,12.2,0.0,2.6,0.14,1.1,40.0,11.0
50810R,Florida,8,0,False,21.4,2059.0,14.3,8.1,6.3,4.1,0.13,1.4,42.0,26.0
50810X,Florida,13,1,True,24.1,542.0,18.2,11.5,6.7,4.2,0.37,1.8,50.0,49.0
64411B,Florida,5,0,True,19.6,3703.0,16.5,10.3,6.2,4.6,0.35,1.6,52.0,50.0
70260A,Florida,9,0,True,20.6,2734.0,13.8,12.7,1.1,2.5,0.16,1.2,43.0,8.0
77788P,Florida,9,1,True,23.8,654.0,19.2,11.3,7.9,3.6,0.22,1.8,54.0,38.0
89250X,Florida,12,0,True,23.8,654.0,17.3,10.7,6.6,2.7,0.27,1.7,50.0,16.0
89250Z,Florida,13,0,True,24.0,566.0,16.7,10.5,6.2,3.4,0.19,1.4,40.0,18.0
85A,Iowa,6,1,False,19.2,4071.0,6.3,15.6,-9.3,2.2,0.06,0.7,26.0,3.0
85B,Iowa,6,1,False,20.8,2544.0,9.2,9.4,-0.2,2.6,0.02,1.2,43.0,16.0
2501B,Iowa,6,0,False,18.8,4503.0,2.4,11.2,-8.8,2.1,0.09,0.7,20.0,0.0
2501H,Iowa,8,0,False,19.3,3976.0,6.5,14.0,-7.5,2.3,0.06,0.8,23.0,5.0
2501J,Iowa,7,0,False,21.1,2288.0,8.3,11.6,-3.3,3.1,0.08,1.2,29.0,5.0
2501S,Iowa,10,1,True,24.9,312.0,18.4,7.4,11.0,3.0,0.23,1.6,53.0,43.0
2501T,Iowa,8,0,False,22.7,1176.0,12.7,9.1,3.6,2.3,0.11,1.3,44.0,16.0
3018A,Iowa,15,1,True,24.5,413.0,19.3,9.6,9.6,4.1,0.29,1.6,53.0,43.0
5813C,Iowa,4,0,False,17.0,6492.0,6.0,11.3,-5.3,1.7,0.03,1.0,26.0,0.0
5813D,Iowa,4,0,False,18.9,4403.0,7.1,10.8,-3.7,2.3,0.06,0.9,42.0,0.0
5813E,Iowa,4,0,False,20.5,2838.0,13.4,7.7,5.7,3.5,0.16,1.6,34.0,12.0
5813R,Iowa,5,0,False,20.6,2734.0,10.8,7.7,3.1,1.9,0.06,1.0,50.0,20.0
5813Z,Iowa,4,0,False,19.0,4293.0,12.9,7.6,5.3,3.9,0.13,1.3,47.0,0.0
12999A,Iowa,4,0,False,15.3,8218.0,1.6,11.8,-10.2,2.3,0.05,0.4,10.0,0.0
12999C,Iowa,4,0,False,15.3,8218.0,2.1,10.4,-8.3,2.3,0.05,0.6,20.0,0.0
12999S,Iowa,4,0,False,16.5,7030.0,2.6,13.7,-11.1,1.7,0.0,0.3,20.0,0.0
17038A,Iowa,5,1,False,19.1,4178.0,7.5,13.9,-6.4,3.4,0.19,1.1,33.0,9.0
25146D,Iowa,6,1,False,23.0,986.0,19.6,9.0,10.6,3.9,0.36,1.5,32.0,0.0
65892J,Iowa,4,0,False,20.6,2734.0,14.1,4.4,9.8,3.2,0.1,1.4,40.0,20.0
65892P,Iowa,4,0,False,14.8,8669.0,3.1,7.1,-4.0,2.7,0.0,0.6,20.0,0.0
66406A,Iowa,6,0,True,19.6,3703.0,13.0,11.9,1.1,2.7,0.06,1.0,29.0,12.0
14521B,Texas,3,0,False,16.9,6599.0,7.7,5.7,2.0,2.9,0.0,1.1,11.0,0.0
18908A,Texas,3,0,False,19.4,3876.0,7.7,8.7,-1.0,3.3,0.0,1.0,9.0,10.0
18908H,Texas,5,0,True,25.4,205.0,14.6,10.0,4.5,3.2,0.0,1.4,31.0,15.0
18908W,Texas,3,0,False,18.5,4820.0,8.3,12.0,-3.7,2.9,0.05,0.9,10.0,0.0
18908X,Texas,4,0,True,20.3,3012.0,11.8,6.6,5.2,2.4,0.0,1.1,27.0,0.0
23956P,Texas,3,0,False,14.7,8742.0,2.8,6.9,-4.1,3.1,0.0,0.8,9.0,3.0
25104F,Texas,2,0,False,13.2,9798.0,0.6,10.4,-9.8,2.8,0.0,0.5,4.0,0.0
27025B,Texas,2,0,False,14.8,8669.0,2.2,4.5,-2.3,2.6,0.0,0.9,10.0,0.0
39541A,Texas,4,0,False,20.5,2838.0,14.0,6.1,7.9,3.8,0.0,1.6,25.0,4.0
39541B,Texas,3,0,False,12.4,10252.0,2.7,7.9,-5.2,1.8,0.0,0.3,15.0,0.0
39541C,Texas,2,0,False,19.7,3601.0,13.3,3.8,9.5,4.9,0.0,1.4,24.0,6.0
42038B,Texas,2,0,False,15.5,8011.0,10.1,9.4,0.7,2.4,0.0,1.0,17.0,0.0
85556A,Texas,3,0,False,15.8,7698.0,3.7,8.9,-5.2,1.9,0.0,0.8,9.0,0.0
85556B,Texas,4,0,True,16.5,7030.0,6.4,11.3,-4.9,2.7,0.0,0.5,31.0,9.0
85556C,Texas,3,0,False,20.0,3301.0,6.0,7.3,-1.2,3.5,0.0,1.2,16.0,0.0
85556D,Texas,3,0,False,19.9,3397.0,7.3,7.4,-0.1,3.1,0.0,1.3,19.0,0.0
91187A,Texas,2,0,False,16.8,6719.0,13.9,9.8,4.2,2.6,0.0,1.1,19.0,8.0
92047A,Texas,3,0,False,19.5,3781.0,10.3,6.5,3.8,3.3,0.0,1.2,14.0,3.0
92047B,Texas,3,0,False,15.3,8218.0,9.4,10.6,-1.2,3.0,0.0,0.6,22.0,3.0
95601X,Texas,3,0,False,21.4,2059.0,9.7,3.6,6.1,4.2,0.0,1.5,24.0,0.0
95601Y,Texas,4,0,True,19.0,4293.0,8.2,7.0,1.2,2.7,0.0,1.1,21.0,0.0
13A,Virginia,5,0,False,18.5,4820.0,7.0,6.3,0.6,2.9,0.09,1.2,26.0,0.0
14D,Virginia,7,2,True,22.6,1250.0,14.3,7.7,6.6,3.7,0.1,1.6,39.0,24.0
46R,Virginia,10,0,False,20.0,3301.0,2.3,13.1,-10.8,2.3,0.05,0.7,26.0,3.0
1113C,Virginia,6,0,False,17.7,5708.0,5.6,5.4,0.2,2.4,0.03,0.9,26.0,3.0
12914X,Virginia,14,2,True,24.5,413.0,16.4,7.8,8.6,4.0,0.23,1.7,47.0,37.0
80508X,Virginia,8,0,True,21.6,1885.0,13.5,8.7,4.8,2.4,0.09,1.3,51.0,41.0
9039A,Delaware,6,0,False,18.8,4503.0,2.5,4.7,-2.2,2.2,0.0,0.8,22.0,0.0
9039B,Delaware,8,0,True,21.8,1761.0,5.5,7.1,-1.6,3.1,0.02,1.1,37.0,13.0
9039C,Delaware,6,0,False,16.1,7412.0,0.7,6.0,-5.3,3.0,0.0,0.6,10.0,0.0
9039G,Delaware,7,0,False,20.0,3301.0,4.7,6.6,-1.9,2.6,0.02,1.0,25.0,3.0
9039K,Delaware,9,0,True,23.4,811.0,8.9,3.0,5.9,3.4,0.02,1.4,32.0,20.0
9039N,Delaware,9,0,True,21.1,2288.0,7.2,9.9,-2.7,2.9,0.06,1.1,37.0,9.0
9039S,Delaware,9,0,False,20.3,3012.0,4.8,3.9,1.0,3.1,0.0,1.1,30.0,8.0
3348A,Delaware,2,0,False,16.0,7504.0,13.5,13.5,0.0,2.8,0.0,0.9,25.0,0.0
3348B,Delaware,2,0,False,12.9,9990.0,7.6,11.0,-3.3,3.2,0.0,0.5,11.0,0.0
3389B,Maryland,3,0,False,12.9,9990.0,3.8,14.5,-10.7,2.6,0.07,0.6,15.0,0.0
3389X,Maryland,3,0,False,17.7,5708.0,9.8,12.1,-2.4,2.4,0.1,0.9,35.0,0.0
8890A,Delaware,4,0,False,17.6,5826.0,10.4,8.6,1.8,3.6,0.22,1.3,29.0,8.0
8890B,Delaware,4,0,False,17.0,6492.0,10.1,9.7,0.4,3.6,0.0,1.2,23.0,0.0
8890F,Delaware,4,0,False,15.4,8109.0,4.9,14.8,-9.9,2.4,0.07,0.6,16.0,0.0
8903G,Delaware,4,0,False,16.1,7412.0,6.8,12.5,-5.7,2.3,0.05,1.0,29.0,0.0
9020A,Delaware,2,0,False,16.0,7504.0,3.7,14.7,-11.1,1.2,0.07,0.6,15.0,0.0
9039D,Delaware,6,1,False,17.8,5588.0,3.6,12.0,-8.4,2.3,0.0,0.7,25.0,0.0
9039F,Delaware,10,1,True,22.0,1618.0,8.7,8.6,0.1,3.0,0.09,1.2,33.0,9.0
9039H,Delaware,10,1,False,24.7,368.0,19.8,7.3,12.6,3.8,0.17,1.8,59.0,33.0
9039J,Delaware,11,2,True,26.6,54.0,21.1,5.8,15.3,4.0,0.24,2.0,53.0,41.0
9039R,Delaware,9,1,False,19.9,3397.0,7.6,10.9,-3.2,3.1,0.05,0.9,35.0,3.0
9039T,Delaware,9,1,False,21.0,2371.0,8.4,10.6,-2.2,2.6,0.05,0.9,31.0,7.0
9039V,Delaware,7,0,False,21.5,1966.0,10.6,8.1,2.5,3.0,0.04,1.1,35.0,6.0
9039Y,Delaware,7,0,False,19.1,4178.0,10.0,9.8,0.2,2.8,0.09,1.1,38.0,3.0
9039Z,Delaware,14,2,True,25.1,262.0,17.8,7.6,10.2,4.2,0.3,1.8,56.0,50.0
19709A,Delaware,2,0,False,12.2,10338.0,3.5,16.9,-13.5,1.4,0.0,0.1,23.0,0.0
34652Z,Maryland,2,0,False,15.2,8308.0,8.5,12.7,-4.2,2.2,0.07,1.0,27.0,4.0
67572A,Delaware,4,0,False,16.3,7222.0,8.7,11.3,-2.5,3.3,0.1,1.1,20.0,0.0
2624C,Missouri,8,1,True,25.0,287.0,17.3,10.2,7.1,3.8,0.23,1.6,53.0,28.0
3707X,Missouri,5,0,False,21.9,1688.0,10.4,8.9,1.5,2.9,0.06,1.2,38.0,35.0
3885A,Missouri,6,1,False,21.4,2059.0,9.8,11.4,-1.6,2.8,0.14,1.1,34.0,21.0
3885D,Missouri,6,0,False,17.9,5478.0,8.6,14.1,-5.5,2.5,0.03,0.6,29.0,25.0
5430A,Missouri,5,0,False,21.2,2203.0,10.8,9.7,1.1,2.0,0.11,1.3,40.0,11.0
5430B,Missouri,4,0,False,19.4,3876.0,11.3,10.6,0.7,3.0,0.04,1.0,45.0,18.0
9065C,Missouri,5,0,False,21.6,1885.0,12.7,6.1,6.6,3.6,0.09,1.4,38.0,14.0
9065H,Missouri,5,0,True,23.8,654.0,15.7,6.7,9.0,2.9,0.04,1.4,39.0,28.0
9065P,Missouri,6,1,True,22.3,1420.0,12.5,9.5,2.9,3.6,0.29,1.6,46.0,36.0
9065S,Missouri,5,0,False,21.6,1885.0,10.0,6.7,3.3,3.2,0.03,1.4,39.0,6.0
9784A,Missouri,13,2,True,24.8,334.0,14.8,7.7,7.1,4.2,0.22,1.6,45.0,33.0
9784C,Missouri,10,2,False,24.8,334.0,16.8,8.6,8.2,4.3,0.18,1.6,46.0,32.0
11811A,Missouri,11,0,True,24.1,542.0,15.0,9.6,5.4,3.4,0.26,1.5,50.0,43.0
23851A,Missouri,7,0,False,20.5,2838.0,10.6,8.2,2.3,3.0,0.18,1.4,32.0,13.0
23851B,Missouri,4,0,False,20.6,2734.0,9.8,9.6,0.2,3.3,0.07,1.1,31.0,8.0
36905X,Missouri,6,1,False,23.4,811.0,14.3,9.7,4.6,3.5,0.26,1.6,46.0,25.0
50130A,Missouri,3,0,False,18.0,5344.0,8.3,11.2,-2.9,2.3,0.0,0.7,38.0,22.0
55732A,Missouri,6,0,True,21.4,2059.0,9.8,11.1,-1.3,2.5,0.03,1.1,43.0,17.0
55732B,Missouri,7,0,False,22.2,1468.0,11.0,11.6,-0.6,2.9,0.15,1.3,33.0,14.0
59708A,Missouri,5,0,False,20.9,2458.0,9.7,6.7,3.0,2.6,0.11,1.1,31.0,16.0
59708B,Missouri,6,0,False,18.0,5344.0,4.5,11.0,-6.5,2.7,0.03,0.7,37.0,13.0
59708C,Missouri,5,0,False,21.3,2133.0,13.7,9.6,4.0,3.4,0.22,1.4,34.0,13.0
69955V,Missouri,5,0,False,20.5,2838.0,9.2,9.8,-0.6,2.7,0.18,1.1,31.0,12.0
69955W,Missouri,5,0,False,25.1,262.0,16.2,6.3,9.9,4.2,0.21,1.6,50.0,14.0
69955X,Missouri,6,1,False,23.9,611.0,18.5,8.3,10.2,2.7,0.06,1.5,47.0,39.0
95872B,Missouri,3,0,False,21.3,2133.0,15.6,9.7,6.0,3.4,0.14,1.6,37.0,22.0
338A,Kentucky,15,3,True,23.4,811.0,13.7,8.7,4.9,3.7,0.29,1.6,47.0,41.0
1229W,Kentucky,12,2,True,25.1,262.0,19.1,9.6,9.5,4.0,0.33,1.9,53.0,41.0
1255A,Kentucky,7,1,False,20.7,2629.0,10.9,12.7,-1.8,3.2,0.16,0.9,37.0,33.0
1255D,Kentucky,8,1,True,23.9,611.0,19.9,5.8,14.1,4.3,0.33,2.0,59.0,40.0
3217K,Kentucky,6,0,False,19.8,3501.0,13.7,12.7,0.9,2.7,0.0,0.9,43.0,17.0
3217T,Kentucky,7,1,False,21.6,1885.0,14.1,12.4,1.6,2.8,0.14,1.5,48.0,27.0
3217X,Kentucky,5,0,False,18.8,4503.0,12.0,8.0,3.9,2.7,0.03,1.0,42.0,6.0
3702G,Kentucky,6,0,False,19.8,3501.0,9.5,9.3,0.3,2.1,0.11,1.0,42.0,23.0
4104A,Kentucky,5,0,True,19.4,3876.0,11.9,13.6,-1.7,2.1,0.07,1.0,40.0,11.0
4438V,Kentucky,5,0,False,20.0,3301.0,15.1,11.4,3.7,2.5,0.15,1.4,41.0,0.0
5631A,Kentucky,10,0,False,22.1,1546.0,13.9,11.0,2.8,3.6,0.23,1.5,41.0,27.0
5631D,Kentucky,8,0,False,18.9,4403.0,5.0,9.9,-4.9,3.2,0.09,1.1,24.0,11.0
6135A,Kentucky,11,2,False,22.3,1420.0,13.2,7.5,5.7,3.4,0.12,1.5,40.0,25.0
7460B,Kentucky,5,0,False,18.9,4403.0,7.1,8.3,-1.2,3.5,0.16,1.4,38.0,13.0
7460D,Kentucky,5,0,False,19.4,3876.0,9.4,9.7,-0.2,3.4,0.08,1.1,33.0,8.0
8349G,Kentucky,13,3,True,24.4,446.0,16.2,9.9,6.2,2.8,0.24,1.7,59.0,28.0
8349T,Kentucky,8,2,False,20.2,3106.0,10.1,13.9,-3.8,2.4,0.04,1.0,38.0,27.0
8349U,Kentucky,13,3,True,25.4,205.0,17.6,9.1,8.5,3.1,0.12,1.5,52.0,40.0
9257B,Kentucky,12,2,False,24.7,368.0,17.7,7.6,10.2,2.9,0.14,1.5,57.0,20.0
9257C,Kentucky,14,3,True,25.8,138.0,19.3,10.3,9.0,3.0,0.26,1.8,58.0,41.0
9257E,Kentucky,9,0,False,20.8,2544.0,10.0,10.7,-0.7,2.9,0.15,1.1,33.0,17.0
9257F,Kentucky,9,1,False,22.0,1618.0,12.6,9.9,2.7,3.7,0.15,1.4,38.0,23.0
9257R,Kentucky,13,3,False,24.9,312.0,15.7,11.3,4.4,3.5,0.28,1.7,49.0,37.0
9257X,Kentucky,8,1,False,21.0,2371.0,9.1,11.9,-2.8,2.6,0.12,1.2,42.0,13.0
20313A,Kentucky,6,0,False,19.3,3976.0,6.0,8.9,-2.9,2.4,0.1,1.2,25.0,10.0
20313B,Kentucky,6,0,False,19.1,4178.0,8.5,14.1,-5.7,2.1,0.12,1.0,34.0,21.0
31344B,Kentucky,4,0,False,18.1,5246.0,8.2,10.9,-2.7,2.9,0.18,1.0,20.0,20.0
36421A,Kentucky,3,0,False,11.8,10533.0,2.9,14.1,-11.2,2.2,0.0,0.3,32.0,13.0
38141D,Kentucky,7,2,False,20.5,2838.0,11.8,13.5,-1.7,2.6,0.08,1.1,41.0,17.0
53863H,Kentucky,9,2,False,23.3,854.0,17.8,10.2,7.6,3.2,0.19,1.6,47.0,26.0
54225A,Kentucky,4,0,False,18.1,5246.0,6.3,13.4,-7.1,2.9,0.0,0.7,30.0,8.0
65554A,Kentucky,7,0,False,20.6,2734.0,15.3,8.3,7.0,2.8,0.17,1.3,37.0,12.0
74602A,Kentucky,5,0,False,19.8,3501.0,8.1,11.5,-3.4,2.9,0.0,0.8,34.0,14.0
74656A,Kentucky,2,0,False,18.4,4926.0,13.1,6.6,6.6,4.3,0.25,1.6,39.0,17.0
95993A,Kentucky,5,0,True,17.6,5826.0,10.1,16.7,-6.6,2.6,0.0,0.6,43.0,35.0
97834A,Kentucky,6,0,False,20.0,3301.0,10.5,8.4,2.1,2.8,0.05,1.1,32.0,7.0
97834C,Kentucky,6,0,False,20.5,2838.0,11.2,9.6,1.6,2.4,0.05,1.0,37.0,11.0
97834F,Kentucky,6,0,False,19.8,3501.0,12.0,10.1,1.8,3.4,0.14,1.0,37.0,23.0
97834X,Kentucky,6,0,False,20.1,3207.0,10.9,9.6,1.2,2.4,0.0,0.9,37.0,11.0
